bn_instance,strategy,beta,sample_size,num_samples,is_cpdag,skeleton_TP,skeleton_FP,skeleton_FN,skeleton_SHD,TP,FP,FN,SHD,directed_precision,directed_recall,directed_F1,num_reversed,reversed_edges,num_undirected,undirected_edges,learned_edges_count,true_edges_count
bn_N24_E35_03,monotonic_after_ess10_alpha0d7,,500,500,False,11,20,24,44,10,21,25,45,0.3225806451612903,0.2857142857142857,0.303030303030303,1,"[('V15', 'V23')]",0,[],31,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d7,,5000,5000,False,22,3,13,16,19,6,16,19,0.76,0.5428571428571428,0.6333333333333332,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],25,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d8,,1000,1000,False,13,18,22,40,12,19,23,41,0.3870967741935484,0.34285714285714286,0.3636363636363636,1,"[('V3', 'V23')]",0,[],31,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d8,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d8,,200,200,False,10,24,25,49,10,24,25,49,0.29411764705882354,0.2857142857142857,0.2898550724637681,0,[],0,[],34,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d8,,2000,2000,False,19,5,16,21,17,7,18,23,0.7083333333333334,0.4857142857142857,0.576271186440678,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],24,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d8,,500,500,False,11,17,24,41,10,18,25,42,0.35714285714285715,0.2857142857142857,0.3174603174603175,1,"[('V15', 'V23')]",0,[],28,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d8,,5000,5000,False,22,3,13,16,19,6,16,19,0.76,0.5428571428571428,0.6333333333333332,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],25,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d9,,1000,1000,False,12,15,23,38,11,16,24,39,0.4074074074074074,0.3142857142857143,0.3548387096774193,1,"[('V3', 'V23')]",0,[],27,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d9,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d9,,200,200,False,8,19,27,46,8,19,27,46,0.2962962962962963,0.22857142857142856,0.25806451612903225,0,[],0,[],27,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d9,,2000,2000,False,19,4,16,20,17,6,18,22,0.7391304347826086,0.4857142857142857,0.5862068965517241,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],23,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d9,,500,500,False,11,12,24,36,10,13,25,37,0.43478260869565216,0.2857142857142857,0.3448275862068965,1,"[('V15', 'V23')]",0,[],23,35
bn_N24_E35_03,monotonic_after_ess10_alpha0d9,,5000,5000,False,22,3,13,16,19,6,16,19,0.76,0.5428571428571428,0.6333333333333332,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],25,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d1,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d1,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d1,,200,200,False,2,4,33,37,2,4,33,37,0.3333333333333333,0.05714285714285714,0.09756097560975609,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d1,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d1,,500,500,False,4,3,31,34,4,3,31,34,0.5714285714285714,0.11428571428571428,0.19047619047619044,0,[],0,[],7,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d1,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d2,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d2,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d2,,200,200,False,2,4,33,37,2,4,33,37,0.3333333333333333,0.05714285714285714,0.09756097560975609,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d2,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d2,,500,500,False,4,0,31,31,4,0,31,31,1.0,0.11428571428571428,0.20512820512820512,0,[],0,[],4,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d2,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d3,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d3,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d3,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d3,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d3,,500,500,False,4,0,31,31,4,0,31,31,1.0,0.11428571428571428,0.20512820512820512,0,[],0,[],4,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d3,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d4,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d4,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d4,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d4,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d4,,500,500,False,4,0,31,31,4,0,31,31,1.0,0.11428571428571428,0.20512820512820512,0,[],0,[],4,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d4,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d5,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d5,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d5,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d5,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d5,,500,500,False,4,0,31,31,4,0,31,31,1.0,0.11428571428571428,0.20512820512820512,0,[],0,[],4,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d5,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d6,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d6,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d6,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d6,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d6,,500,500,False,4,0,31,31,4,0,31,31,1.0,0.11428571428571428,0.20512820512820512,0,[],0,[],4,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d6,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d7,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d7,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d7,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d7,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d7,,500,500,False,4,0,31,31,4,0,31,31,1.0,0.11428571428571428,0.20512820512820512,0,[],0,[],4,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d7,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d8,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d8,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d8,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d8,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d8,,500,500,False,4,0,31,31,4,0,31,31,1.0,0.11428571428571428,0.20512820512820512,0,[],0,[],4,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d8,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d9,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d9,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d9,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d9,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d9,,500,500,False,4,0,31,31,4,0,31,31,1.0,0.11428571428571428,0.20512820512820512,0,[],0,[],4,35
bn_N24_E35_03,monotonic_after_ess1_alpha0d9,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d1,,1000,1000,False,14,19,21,40,13,20,22,41,0.3939393939393939,0.37142857142857144,0.3823529411764706,1,"[('V3', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d1,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d1,,200,200,False,10,36,25,61,10,36,25,61,0.21739130434782608,0.2857142857142857,0.24691358024691357,0,[],0,[],46,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d1,,2000,2000,False,19,6,16,22,17,8,18,24,0.68,0.4857142857142857,0.5666666666666667,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],25,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d1,,500,500,False,11,22,24,46,10,23,25,47,0.30303030303030304,0.2857142857142857,0.2941176470588235,1,"[('V15', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d1,,5000,5000,False,22,4,13,17,19,7,16,20,0.7307692307692307,0.5428571428571428,0.6229508196721311,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],26,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d2,,1000,1000,False,14,19,21,40,13,20,22,41,0.3939393939393939,0.37142857142857144,0.3823529411764706,1,"[('V3', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d2,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d2,,200,200,False,10,36,25,61,10,36,25,61,0.21739130434782608,0.2857142857142857,0.24691358024691357,0,[],0,[],46,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d2,,2000,2000,False,19,5,16,21,17,7,18,23,0.7083333333333334,0.4857142857142857,0.576271186440678,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],24,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d2,,500,500,False,11,22,24,46,10,23,25,47,0.30303030303030304,0.2857142857142857,0.2941176470588235,1,"[('V15', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d2,,5000,5000,False,22,4,13,17,19,7,16,20,0.7307692307692307,0.5428571428571428,0.6229508196721311,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],26,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d3,,1000,1000,False,14,19,21,40,13,20,22,41,0.3939393939393939,0.37142857142857144,0.3823529411764706,1,"[('V3', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d3,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d3,,200,200,False,10,34,25,59,10,34,25,59,0.22727272727272727,0.2857142857142857,0.2531645569620253,0,[],0,[],44,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d3,,2000,2000,False,19,5,16,21,17,7,18,23,0.7083333333333334,0.4857142857142857,0.576271186440678,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],24,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d3,,500,500,False,11,22,24,46,10,23,25,47,0.30303030303030304,0.2857142857142857,0.2941176470588235,1,"[('V15', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d3,,5000,5000,False,22,4,13,17,19,7,16,20,0.7307692307692307,0.5428571428571428,0.6229508196721311,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],26,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d4,,1000,1000,False,14,19,21,40,13,20,22,41,0.3939393939393939,0.37142857142857144,0.3823529411764706,1,"[('V3', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d4,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d4,,200,200,False,10,31,25,56,10,31,25,56,0.24390243902439024,0.2857142857142857,0.2631578947368421,0,[],0,[],41,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d4,,2000,2000,False,19,5,16,21,17,7,18,23,0.7083333333333334,0.4857142857142857,0.576271186440678,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],24,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d4,,500,500,False,11,22,24,46,10,23,25,47,0.30303030303030304,0.2857142857142857,0.2941176470588235,1,"[('V15', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d4,,5000,5000,False,22,4,13,17,19,7,16,20,0.7307692307692307,0.5428571428571428,0.6229508196721311,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],26,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d5,,1000,1000,False,14,19,21,40,13,20,22,41,0.3939393939393939,0.37142857142857144,0.3823529411764706,1,"[('V3', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d5,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d5,,200,200,False,10,31,25,56,10,31,25,56,0.24390243902439024,0.2857142857142857,0.2631578947368421,0,[],0,[],41,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d5,,2000,2000,False,19,5,16,21,17,7,18,23,0.7083333333333334,0.4857142857142857,0.576271186440678,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],24,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d5,,500,500,False,11,20,24,44,10,21,25,45,0.3225806451612903,0.2857142857142857,0.303030303030303,1,"[('V15', 'V23')]",0,[],31,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d5,,5000,5000,False,22,4,13,17,19,7,16,20,0.7307692307692307,0.5428571428571428,0.6229508196721311,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],26,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d6,,1000,1000,False,14,19,21,40,13,20,22,41,0.3939393939393939,0.37142857142857144,0.3823529411764706,1,"[('V3', 'V23')]",0,[],33,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d6,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d6,,200,200,False,10,29,25,54,10,29,25,54,0.2564102564102564,0.2857142857142857,0.27027027027027023,0,[],0,[],39,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d6,,2000,2000,False,19,5,16,21,17,7,18,23,0.7083333333333334,0.4857142857142857,0.576271186440678,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],24,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d6,,500,500,False,11,20,24,44,10,21,25,45,0.3225806451612903,0.2857142857142857,0.303030303030303,1,"[('V15', 'V23')]",0,[],31,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d6,,5000,5000,False,22,4,13,17,19,7,16,20,0.7307692307692307,0.5428571428571428,0.6229508196721311,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],26,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d7,,1000,1000,False,13,19,22,41,12,20,23,42,0.375,0.34285714285714286,0.3582089552238806,1,"[('V3', 'V23')]",0,[],32,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d7,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d7,,200,200,False,10,27,25,52,10,27,25,52,0.2702702702702703,0.2857142857142857,0.2777777777777778,0,[],0,[],37,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d7,,2000,2000,False,19,5,16,21,17,7,18,23,0.7083333333333334,0.4857142857142857,0.576271186440678,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],24,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d7,,500,500,False,11,20,24,44,10,21,25,45,0.3225806451612903,0.2857142857142857,0.303030303030303,1,"[('V15', 'V23')]",0,[],31,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d7,,5000,5000,False,22,3,13,16,19,6,16,19,0.76,0.5428571428571428,0.6333333333333332,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],25,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d8,,1000,1000,False,13,19,22,41,12,20,23,42,0.375,0.34285714285714286,0.3582089552238806,1,"[('V3', 'V23')]",0,[],32,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d8,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d8,,200,200,False,10,25,25,50,10,25,25,50,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,[],0,[],35,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d8,,2000,2000,False,19,5,16,21,17,7,18,23,0.7083333333333334,0.4857142857142857,0.576271186440678,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],24,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d8,,500,500,False,11,17,24,41,10,18,25,42,0.35714285714285715,0.2857142857142857,0.3174603174603175,1,"[('V15', 'V23')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d8,,5000,5000,False,22,3,13,16,19,6,16,19,0.76,0.5428571428571428,0.6333333333333332,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],25,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d9,,1000,1000,False,12,16,23,39,11,17,24,40,0.39285714285714285,0.3142857142857143,0.34920634920634924,1,"[('V3', 'V23')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d9,,10000,10000,False,26,2,9,11,24,4,11,13,0.8571428571428571,0.6857142857142857,0.7619047619047619,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],28,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d9,,200,200,False,8,21,27,48,8,21,27,48,0.27586206896551724,0.22857142857142856,0.25,0,[],0,[],29,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d9,,2000,2000,False,19,4,16,20,17,6,18,22,0.7391304347826086,0.4857142857142857,0.5862068965517241,2,"[('V11', 'V14'), ('V3', 'V16')]",0,[],23,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d9,,500,500,False,11,13,24,37,10,14,25,38,0.4166666666666667,0.2857142857142857,0.3389830508474576,1,"[('V15', 'V23')]",0,[],24,35
bn_N24_E35_03,monotonic_before_ess10_alpha0d9,,5000,5000,False,22,3,13,16,19,6,16,19,0.76,0.5428571428571428,0.6333333333333332,3,"[('V3', 'V23'), ('V3', 'V16'), ('V11', 'V19')]",0,[],25,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d1,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d1,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d1,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d1,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d1,,500,500,False,5,3,30,33,5,3,30,33,0.625,0.14285714285714285,0.23255813953488372,0,[],0,[],8,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d1,,5000,5000,False,17,0,18,18,15,2,20,20,0.8823529411764706,0.42857142857142855,0.5769230769230769,2,"[('V3', 'V16'), ('V11', 'V19')]",0,[],17,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d2,,1000,1000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d2,,10000,10000,False,22,0,13,13,20,2,15,15,0.9090909090909091,0.5714285714285714,0.7017543859649122,2,"[('V17', 'V21'), ('V11', 'V19')]",0,[],22,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d2,,200,200,False,2,3,33,36,2,3,33,36,0.4,0.05714285714285714,0.09999999999999999,0,[],0,[],5,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d2,,2000,2000,False,10,0,25,25,9,1,26,26,0.9,0.2571428571428571,0.39999999999999997,1,"[('V3', 'V16')]",0,[],10,35
bn_N24_E35_03,monotonic_before_ess1_alpha0d2,,500,500,False,5,0,30,30,5,0,30,30,1.0,0.14285714285714285,0.25,0,[],0,[],5,35
